row_idx,node_id,seminar_number,seminar_name,seminar_keywords,seminar_classification
972,18041,18041,Foundations of Data Visualization,Data Visualization; Scientific Visualization; Information Visualization; Visual Analytics,computer graphics / computer vision; society / human-computer interaction
973,18051,18051,Proof Complexity,Proof complexity; computational complexity; logic; bounded arithmetic; satisfiability algorithms,data structures / algorithms / complexity; verification / logic
974,18052,18052,Genetic Improvement of Software,genetic improvement; search-based software engineering; software optimisation; evolutionary improvement; automated software improvement; automated program repair; evolutionary computation; genetic programming,soft computing / evolutionary algorithms; software engineering
975,18061,18061,Evidence About Programmers for Programming Language Design,Human Factors; Programming Language Design; Community Evidence Standards; Domain Specific Languages,programming languages / compiler; society / human-computer interaction; software engineering
976,18071,18071,Planning and Operations Research,Artificial Intelligence; Operations Research; Automated Planning and Scheduling; Real-World Applications,artificial intelligence / robotics; modelling / simulation; optimization / scheduling
977,18081,18081,Designing and Implementing Algorithms for Mixed-Integer Nonlinear Optimization,,data structures / algorithms / complexity; optimization / scheduling
978,18082,18082,Formal Methods for the Synthesis of Biomolecular Circuits,Synthetic biology; electronic design automation; program synthesis and verification,bioinformatics; modelling / simulation; semantics / formal methods
979,18091,18091,"Data Consistency in Distributed Systems: Algorithms, Programs, and Databases",Distributed Computing; Consistency; Replication; Partitioning; Transactions,data bases / information retrieval; programming languages / compiler; verification / logic
980,18092,18092,The Logical Execution Time Paradigm: New Perspectives for Multicore Systems,logical execution time; real-time systems; control; multicore architectures,modelling / simulation; optimization / scheduling; semantics / formal methods
981,18101,18101,Scheduling,Scheduling; Networks; Approximation Algorithms,data structures / algorithms / complexity; networks; optimization / scheduling
982,18102,18102,Dynamic Traffic Models in Transportation Science,dynamic traffic assignment models; algorithms & complexity of traffic equilibrium computation; simulation & network optimization,data structures / algorithms / complexity; modelling / simulation; networks
983,18111,18111,Loop Optimization,Autotuning; dependence analysis; just-in-time (JIT); loop parallelization; parallel programming; polyhedron model,optimization / scheduling; programming languages / compiler; software engineering
984,18112,18112,"Coding Theory for Inference, Learning and Optimization",Coding theory; distributed optimization; machine learning; sparse recovery; threshold phenomena,artificial intelligence / robotics; data structures / algorithms / complexity; optimization / scheduling
985,18121,18121,Machine Learning and Model Checking Join Forces,Machine learning; Artificial Intelligence; Formal Methods; Formal Verification; Logics; Cyber-physical Systems; Quantitative Verification; Model Checking; Safety-critical Systems,artificial intelligence / robotics; semantics / formal methods; verification / logic
986,18122,18122,Automatic Quality Assurance and Release,Software testing; software release; software deployment; Quality assurance; continuous integration,software engineering
987,18151,18151,Program Equivalence,Program equivalence; Regression-verification; Translation validation,semantics / formal methods; verification / logic
988,18152,18152,"Blockchains, Smart Contracts and Future Applications",Blockchains; Smart Contracts; Cryptographic Currency; Incentive Engineering; Consensus Algorithms,security / cryptology; society / human-computer interaction; software engineering
989,18161,18161,Visualization of Biological Data – Crossroads,Visualisation; Visual Analytics; Sequence analysis; Omics; Imaging,bioinformatics; data structures / algorithms / complexity
990,18171,18171,Normative Multi-Agent Systems,Responsibility; Autonomous Systems; Norm-based systems; Control and Coordination,artificial intelligence / robotics; semantics / formal methods; software engineering
991,18172,18172,Algebraic Effect Handlers go Mainstream,algebraic effect handlers; implementation techniques; programming languages; programming abstractions,programming languages / compiler; semantics / formal methods
992,18181,18181,Towards Accountable Systems,security and privacy; law and regulation; cloud computing; Internet of Things; compliance and audit,security / cryptology; society / human-computer interaction; world wide web / internet
993,18182,18182,"Software Business, Platforms, and Ecosystems: Fundamentals of Software Production Research",Software Engineering; Software Ecosystems; Software Business; Software Production; Software Startups,software engineering
994,18201,18201,Secure Compilation,secure compilation; low-level attacks and defenses; security architectures; compiler verification; full abstraction,hardware; programming languages / compiler; security / cryptology
995,18202,18202,Inter-Vehicular Communication Towards Cooperative Driving,vehicular networking; automated driving; cooperative driving; road traffic safety,mobile computing; networks
996,18212,18212,On-Body Interaction: Embodied Cognition Meets Sensor/Actuator Engineering to Design New Interfaces,Human-Computer interaction; embodied cognition; user interface software and technology,society / human-computer interaction
997,18231,18231,The Constraint Satisfaction Problem: Complexity and Approximability,constraint satisfaction problem (CSP); computational complexity; CSP dichotomy conjecture; hardness of approximation; unique games conjecture; parameterized complexity; descriptive complexity; universal algebra; logic; semidefinite programming,data structures / algorithms / complexity
998,18241,18241,High-Performance Graph Algorithms,graph algorithms; algorithm engineering; high-performance computing; combinatorial scientific computing; theoretical computer science,data structures / algorithms / complexity; networks; optimization / scheduling
